gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RP1-30M3.5	13.4845012244863	-0.266189548409525	0.144265287889009	-1.84482651783261	0.0650627786361857	0.0832240702180809
FAM72A	22.4442988903223	0.222459720603308	0.120645233921138	1.84407377817897	0.0651723887831862	0.0833593097876809
RP11-849F2.5	31.1908043982009	-0.193506652769568	0.104932209809004	-1.84388521763371	0.0651998698587614	0.0833894916000088
G7242	27.2111813804624	-0.228293741053485	0.123856803917171	-1.84292129626658	0.0653405024393965	0.0835643799887654
APBB1IP	55.8860664641471	-0.24922200380444	0.135266831848559	-1.84257921768369	0.0653904705437746	0.0836233030798367
RP11-165M1.1	5.0267006545317	-0.542981069320901	0.294613911205964	-1.84243982452678	0.0654108410155279	0.0836416600788174
NOVA2	8.75358589505875	-0.343231775960817	0.186165331878873	-1.84242767385999	0.065412616923161	0.0836416600788174
TFR2	18.8659708336935	0.209707741826543	0.113820061022331	1.8423181908315	0.0654286204509377	0.0836571408767305
RPL18A	8405.31857084387	0.135054582025371	0.0733268668718842	1.84181515035689	0.0655021931850306	0.0837462235284315
AFF4	3931.62056884701	0.0842161750713618	0.0457261574741077	1.8417516171791	0.0655114901489427	0.0837531222537755
AC106873.4	6.60261665453428	-0.479375300753465	0.260262942196951	-1.84167611643826	0.065522539769989	0.0837622607075083
ATP1B1P1	12.218345917642	-0.308261740022586	0.167360193118143	-1.84123835576248	0.0655866368397274	0.0838392084734807
C1orf52	293.139554407284	0.0826039074790567	0.0448651846189068	1.84116617818401	0.065597210068343	0.0838477317788316
DDB1	4235.96083223917	-0.0788040201245927	0.0428038338105808	-1.84104950085809	0.0656143049967826	0.0838645897467361
HADH	558.953954089559	0.133991993745925	0.0728245873814685	1.83992734631828	0.0657789045817124	0.0840699668094287
C16orf95	5.31530739703279	-0.450283039965646	0.244615866229933	-1.83955617046035	0.065833424153531	0.0841346379636977
PPIEL	14.5755683711145	-0.386346784935494	0.210103637857579	-1.83948260962268	0.0658442334402069	0.0841434433171311
LARP4	1521.43998022493	0.10904268890153	0.0593156343168585	1.83834991507327	0.0660108602924818	0.0843513576346225
NPIPP1	34.6506459249098	-0.254340778266582	0.138437901451516	-1.83716430164266	0.0661856439164654	0.0845696696371025
HERC2P9	180.831221175046	-0.193897650297669	0.105615417488899	-1.83591221912499	0.0663706402247384	0.0848010042840509
TMCC3	794.820386591066	0.128829457994598	0.0701799802550094	1.83570440331765	0.0664013863727837	0.084835239469013
KCNC4	209.410219909629	-0.225814995035925	0.123031947264691	-1.83545420191353	0.0664384189938789	0.0848775017780176
RP4-756G23.5	9.29930843931381	-0.317248765958125	0.172815525091004	-1.83534122031754	0.0664551471150836	0.084893820862414
RP5-981O7.2	9.25496644270905	-0.377687966504437	0.205866404200213	-1.8349765497072	0.0665091641307884	0.0849577702578626
MTUS1	892.673724174819	0.1164039003028	0.0634491095133124	1.83460717853441	0.0665639142800691	0.0850226484816043
RPL21P5	7.69035417064064	0.38153521387981	0.207973771969236	1.83440284432136	0.0665942177215284	0.0850562948577246
PSMG4	244.581267694087	-0.129844183672951	0.0708153078824303	-1.83356787353315	0.0667181647528639	0.0852095347459391
MOB1A	4686.2038701616	0.103843826912338	0.0566433007484015	1.8332943564879	0.0667588082060801	0.0852563710294648
PROSER3	64.329207784027	-0.189575493407413	0.103449726801159	-1.83252350138277	0.0668734636578628	0.0853977153979692
ANKRD35	1273.17659495885	-0.163678009798387	0.0894177031361799	-1.83048963430818	0.0671767553800648	0.0857799179952781
TRPM4	688.008300404222	-0.130769062994479	0.0714411056294582	-1.83044368987607	0.0671836197016742	0.0857835810262427
RP11-276H1.3	10.3769283148389	-0.440057121392137	0.240975440872696	-1.82934761263339	0.067347550218409	0.0859877820778485
HOTAIRM1	86.9447046290509	-0.223105133789487	0.121959296440511	-1.82920864910663	0.0673683572484118	0.086009232978482
NLRC4	14.7999149495644	0.250649971694013	0.137127984898239	1.82807785355435	0.0675378681760322	0.0862205204181028
RP11-212I21.4	21.2164904389928	-0.304428580015038	0.16646952475592	-1.82802682677606	0.0675455255685835	0.0862251687734521
RP11-33B1.3	10.8092599024647	-0.353971402882412	0.193796273941675	-1.82656380818856	0.0677653791692476	0.0865006793141433
ASPRV1	13503.3341735085	0.23581303784282	0.129188291701565	1.8253360696934	0.067950330245681	0.0867316076126353
NUMB	957.189909940078	-0.0565816392368339	0.0310008427058947	-1.82516546327789	0.0679760638502831	0.0867592958089132
HOTAIR	25.3645405455699	0.462702006266699	0.253481161662084	1.82497978864927	0.0680040793926034	0.0867898930257877
RP11-982M15.5	6.97289905252241	-0.354649793575601	0.194155519238183	-1.82489239944956	0.0680172684101129	0.0868015654459201
C2orf42	128.523656055996	-0.142191253053376	0.0779575600609528	-1.82393839850334	0.0681613857207222	0.0869803132452559
RP11-27G14.4	23.8289629900479	-0.229368775726818	0.1257454998607	-1.82381163372658	0.0681805544799309	0.0869996032172147
WARS2	247.684299247233	0.101817055502243	0.0558643662821109	1.82258271916639	0.0683666148904781	0.0872318349627763
AL591069.1	17.5413081353167	0.35220377523619	0.193301210217528	1.82244631490199	0.068387292512952	0.0872504938811899
EIF2AK4	922.264202014405	-0.0710555624318363	0.0389893496241208	-1.82243263477819	0.0683893665765832	0.0872504938811899
ENPP7P10	5.54085907882599	-0.436768860479144	0.23961684428214	-1.82215632036476	0.0684312700813603	0.0872987662592384
MUS81	167.802621383967	0.153057803108707	0.0840152123980618	1.82181314918587	0.0684833418981756	0.0873600039935789
G31133	11.5707486090707	0.309968554652953	0.170242805924164	1.82118569828273	0.0685786337242006	0.0874763642935573
TMEM243	210.852199059094	-0.0846666723042109	0.0464929971304763	-1.82105701743218	0.0685981901215105	0.0874961112000183
C21orf59	85.6847782015067	0.115662289108504	0.0635448267315242	1.82018909416296	0.0687302133493517	0.0876592972374045
ZNF385C	9.10077010419249	-0.369243726526139	0.202898834664735	-1.81994128709399	0.0687679465552522	0.0877022124625585
RNF166	71.7347924810067	0.147737065640976	0.0812130187606699	1.81912618867005	0.0688921804542675	0.08785543345249
ENY2	546.252875889255	-0.0954100991555925	0.0524627058416173	-1.81862391317398	0.0689688269749724	0.0879479535712569
SNORA2B	5.44247071116422	0.382128171553352	0.21023625376307	1.8183593227205	0.0690092312640149	0.0879942499261825
RAPGEF3	68.5463628638161	-0.24752169342374	0.136144468395925	-1.81815429346367	0.0690405536304992	0.0880289610341601
RP11-45M22.5	6.4418180239624	-0.459067108713773	0.252216174505538	-1.81792148972786	0.0690761332692118	0.0880690958582285
IDI1	1205.49760813596	0.206604907459061	0.113705734929948	1.81701611475287	0.0692146458970706	0.0882404532520314
TEX22	5.40295975454317	-0.40401043906011	0.222217757653405	-1.81666251688859	0.0692688044765698	0.0883042552881347
WDR89	232.178018920634	-0.145438081164942	0.0801009765316943	-1.81567195206389	0.0694207090230607	0.0884926494487645
LINC00926	9.49077493631115	-0.372568989900135	0.205180549282433	-1.81552855000034	0.0694427225875665	0.0885154551583723
RP11-562A8.4	12.2354722562352	-0.341505534443577	0.188079858118863	-1.81544985198525	0.0694548059084503	0.0885256012852363
RP11-697N18.1	4.83999190497532	-0.503219197686233	0.277386364024905	-1.81529264500438	0.0694789486928147	0.0885511160276663
NOX1	11.4090235254907	-0.288379147324308	0.15895360016545	-1.81473905079094	0.0695640208125524	0.0886542777409882
KRTAP3-1	5.60984959493964	-0.829619149487068	0.466729260733199	-1.81430799061834	0.0696303220494745	0.0887335065044321
RP11-723O4.7	6.47551447819095	0.387819447037269	0.213842380100223	1.81367437592534	0.0697278723072073	0.0888525457361962
CHD1L	559.836365931589	0.0925328993821203	0.0510379818271095	1.81302099194078	0.0698285836834111	0.0889755987357798
CD180	7.86269118755904	0.429500032072052	0.23703371728344	1.81247838638722	0.069912310606949	0.089076996820213
CRLF1	176.401827403128	-0.236679908785421	0.13058794975601	-1.81243581233507	0.0699188834945053	0.0890800848462129
ZSCAN32	9.32711874997493	-0.290418772977151	0.160221310886497	-1.81194965391336	0.0699939760901205	0.0891704647922381
NDP	6.16722754824408	0.480195870086387	0.265035521431298	1.81141414518656	0.0700767679882846	0.0892706421373335
CTC-343N3.1	58.3456948038553	-0.218318945418399	0.120525020014829	-1.81130387413863	0.0700938263298349	0.0892870747285644
RP11-43N16.4	15.4453700005512	0.337464823613816	0.186259788798618	1.81123365536179	0.0701046905749244	0.0892956156602226
GGA3	406.027628457987	-0.10308651133281	0.0569211413689028	-1.81103879087026	0.0701348472364055	0.0893287277716178
C9orf172	26.645251534667	0.31373416608942	0.173252683103297	1.81101152795636	0.0701390672143296	0.0893288031099509
ACD	62.1613723248187	0.141143569656242	0.0779548284282729	1.81055771406914	0.0702093428645314	0.0894130016584781
