pathway	pval	padj	log2err	ES	NES	size	leadingEdge	pathway_id	pathway_name
R-HSA-9687136 :: Aberrant regulation of mitotic exit in cancer due to RB1 defects	0.000988407295791363	0.00288728426744489	0.45505986738723	0.631396470047072	1.89223660140076	20	ANAPC7;UBE2C;UBE2S;ANAPC5;UBE2E1;RB1;ANAPC11;UBE2D1;SKP2;FZR1;CDC26;CDC23;ANAPC1;CDC27;ANAPC15	R-HSA-9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects
R-HSA-917977 :: Transferrin endocytosis and recycling	0.000989304195779112	0.00288728426744489	0.45505986738723	0.579858609378772	1.87768827363992	27	ATP6V0D1;ATP6V1G1;ATP6V1B2;STEAP4;STEAP3;ATP6V0B;ATP6V1C2;ATP6V1D;ATP6V1F;ATP6V1A;ATP6V0E1;TCIRG1;ATP6V1H;ATP6V1C1;ATP6V0A1;ATP6V1E1	R-HSA-917977	Transferrin endocytosis and recycling
R-HSA-73854 :: RNA Polymerase I Promoter Clearance	0.000992574622872597	0.00288728426744489	0.45505986738723	0.486892350512042	1.76477933153172	45	HDAC1;MAPK3;POLR2H;POLR2L;POLR2E;CBX3;MTA2;GTF2H1;MBD3;CDK7;TAF1B;GATAD2A;TAF1D;MBD2;POLR1C;GTF2H3;GTF2H5;POLR1B;ERCC3;POLR1D;HDAC2;POLR1E;POLR1A;ERCC2;MTA3	R-HSA-73854	RNA Polymerase I Promoter Clearance
R-HSA-73864 :: RNA Polymerase I Transcription	0.000992574622872597	0.00288728426744489	0.45505986738723	0.486892350512042	1.76477933153172	45	HDAC1;MAPK3;POLR2H;POLR2L;POLR2E;CBX3;MTA2;GTF2H1;MBD3;CDK7;TAF1B;GATAD2A;TAF1D;MBD2;POLR1C;GTF2H3;GTF2H5;POLR1B;ERCC3;POLR1D;HDAC2;POLR1E;POLR1A;ERCC2;MTA3	R-HSA-73864	RNA Polymerase I Transcription
R-HSA-5656169 :: Termination of translesion DNA synthesis	0.00101951137946869	0.00295890007177617	0.45505986738723	0.572811458527063	1.91245621339006	31	UBE2L6;POLE2;USP43;POLE4;PCNA;TRIM25;ISG15;RFC4;RFC5;POLE3;POLD2;RFC2;POLD3;RFC3;UBA7;UBA52;POLD1;RPA3;UBB;RPA1;REV1;RPA2	R-HSA-5656169	Termination of translesion DNA synthesis
R-HSA-9675135 :: Diseases of DNA repair	0.00104147809514175	0.00301579938207712	0.45505986738723	0.491017433095455	1.79822155319881	49	BLM;RAD51AP1;EXO1;DNA2;RAD51;RFC4;RFC5;BRIP1;BRCA2;XRCC2;RFC2;BRCA1;NEIL3;RFC3;MLH1;PALB2;HUS1;ATRIP;RPA3;RMI2;ATR;RAD51C;RPA1;NTHL1;RBBP8;RPA2	R-HSA-9675135	Diseases of DNA repair
R-HSA-9638630 :: Attachment of bacteria to epithelial cells	0.0010776495264862	0.00310645247251214	0.45505986738723	-0.603157448667495	-1.99413611140406	23	LAMA5;EPCAM;FN1;LAMC3;LAMC2;LAMB2;COL4A3;COL5A1;COL5A3;LAMA4;COL4A5;LAMC1;LAMB1	R-HSA-9638630	Attachment of bacteria to epithelial cells
R-HSA-9931953 :: Biofilm formation	0.0010776495264862	0.00310645247251214	0.45505986738723	-0.603157448667495	-1.99413611140406	23	LAMA5;EPCAM;FN1;LAMC3;LAMC2;LAMB2;COL4A3;COL5A1;COL5A3;LAMA4;COL4A5;LAMC1;LAMB1	R-HSA-9931953	Biofilm formation
R-HSA-6804757 :: Regulation of TP53 Degradation	0.00108431133815465	0.00311861616852138	0.45505986738723	0.516662976142084	1.78353904639304	36	SGK1;CCNA2;CDK1;MAPKAP1;MLST8;PPP2CA;AKT2;CHEK2;CDKN2A;RFFL;PRR5;PPP2R1B;PPP2R1A;UBA52;MTOR;DAXX;USP2;CCNA1;UBB;AKT1	R-HSA-6804757	Regulation of TP53 Degradation
R-HSA-381070 :: IRE1alpha activates chaperones	0.0011189946974559	0.00321113759247456	0.45505986738723	0.48730092621453	1.77229717151121	48	ATP6V0D1;SHC1;DNAJB11;XBP1;PDIA6;HYOU1;HDGF;SRPRB;WIPI1;HSPA5;PLA2G4B;PREB;YIF1A;EDEM1;PPP2R5B;SERP1;MYDGF;ARFGAP1;CXXC1;PDIA5;EXTL3;DNAJC3;ZBTB17	R-HSA-381070	IRE1alpha activates chaperones
R-HSA-70263 :: Gluconeogenesis	0.00114405899023772	0.00327570253482862	0.45505986738723	0.625190637277443	1.87363829674443	20	ENO1;GAPDH;PGK1;TPI1;PGAM1;ALDOA;GPI	R-HSA-70263	Gluconeogenesis
R-HSA-167287 :: HIV elongation arrest and recovery	0.00116529720684917	0.00332161726148747	0.45505986738723	0.576767258688772	1.88005397886355	28	POLR2H;NELFCD;POLR2L;POLR2E;SSRP1;POLR2G;GTF2F1;NELFE;POLR2C;SUPT4H1;POLR2J;ELL;POLR2B;POLR2I;SUPT5H;CDK9	R-HSA-167287	HIV elongation arrest and recovery
R-HSA-167290 :: Pausing and recovery of HIV elongation	0.00116529720684917	0.00332161726148747	0.45505986738723	0.576767258688772	1.88005397886355	28	POLR2H;NELFCD;POLR2L;POLR2E;SSRP1;POLR2G;GTF2F1;NELFE;POLR2C;SUPT4H1;POLR2J;ELL;POLR2B;POLR2I;SUPT5H;CDK9	R-HSA-167290	Pausing and recovery of HIV elongation
R-HSA-2565942 :: Regulation of PLK1 Activity at G2/M Transition	0.00118947741359659	0.0033829903277569	0.45505986738723	0.414011038330463	1.69980599234203	85	CCNB1;AURKA;CCNB2;FBXW11;CDK1;CUL1;PLK1;TUBG1;HAUS1;NEK2;SSNA1;DYNLL1;PLK4;ACTR1A;BORA;YWHAG;YWHAE;CSNK1E;HAUS5;DCTN2;CEP78;CETN2;MAPRE1;RAB8A;HAUS8;TUBA4A;CKAP5;CEP152;ODF2;PPP2R1A;UBA52;HAUS2	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition
R-HSA-74259 :: Purine catabolism	0.00119265618628321	0.0033844932219637	0.45505986738723	0.67437398397588	1.90551137997823	16	PNP;GDA;XDH;NT5C2;ITPA;NUDT15;NUDT5;NUDT1;NT5C;DNPH1	R-HSA-74259	Purine catabolism
R-HSA-202430 :: Translocation of ZAP-70 to Immunological synapse	0.00122188497019967	0.00345974968280483	0.45505986738723	0.659058757279324	1.91293540124194	18	LCK;CD3D;CD247;CD3E;PTPN22;CD3G;HLA-DPB1;HLA-DRA;HLA-DPA1;TRAC	R-HSA-202430	Translocation of ZAP-70 to Immunological synapse
R-HSA-5684264 :: MAP3K8 (TPL2)-dependent MAPK1/3 activation	0.001241335294472	0.00350704683858573	0.45505986738723	0.674023562687705	1.90452122945601	16	TNIP2;FBXW11;CUL1;NFKB1;MAP2K1;CHUK;UBA52;IKBKG;UBB;IKBKB;MAP2K4;MAP3K8;UBC;RPS27A	R-HSA-5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation
R-HSA-8956321 :: Nucleotide salvage	0.0012530153817303	0.00353223099882912	0.45505986738723	0.623100536567107	1.8673744589621	20	UPP1;TYMP;PNP;TK1;PUDP;AMPD3;HPRT1;APRT;GMPR2;UCK1;ADK	R-HSA-8956321	Nucleotide salvage
R-HSA-1482788 :: Acyl chain remodelling of PC	0.00127801300381335	0.0035947634490521	0.45505986738723	0.624022616604138	1.89359258151152	21	PLA2G4D;PLBD1;PLA2G4E;PLA2G2F;PLA2G3;LPCAT1;PLA2G4B	R-HSA-1482788	Acyl chain remodelling of PC
R-HSA-5683057 :: MAPK family signaling cascades	0.00131978820726948	0.00370410888062225	0.45505986738723	0.311339830960508	1.50445054111494	272	PRKCQ;MAPK6;SHC1;PSMA3;PSMC4;EPGN;ABHD17C;JAK3;PSMD11;PSMD6;PSMD2;PSMA5;CDK1;PSMA4;PSMA7;PSMD1;CSF2RB;MARK3;PSMB3;RASGRP1;ETV4;MAPK3;PSMB6;PSMB1;CDC42EP5;PSMD13;PSMD3;PSMC3;HBEGF;PSMB5;HRAS;ADRM1;PSMC1;PSMB2;PSMD7;TGFA;PSMC6;PSMD14;ARRB2;RAC1;IL2RA;CSK;ACTB;PPP2CA;PSMC5;MAP2K2;CALM1;VWF;ARRB1;PSMB4;PSMD8;MAP3K11;AREG;RCE1;GRB2;PTPN7;BCL2L1;CCND3;DUSP9;PSMD12;DLG3;PSMB7;PDE6D;PSMA1;YWHAB;RBX1;PSMC2;FNTA;RASAL1;PSMA6;RANBP9;LAMTOR2;MAP2K1;DNAJB1;DUSP8;PPP2R5B;IL2RG;EREG;CDC42;PPP2R1B;MYC;DUSP2;RAF1;PPP1CC;PPP2R1A;UBA52;SPTBN5	R-HSA-5683057	MAPK family signaling cascades
R-HSA-373076 :: Class A/1 (Rhodopsin-like receptors)	0.00133700054248931	0.00374418792271677	0.45505986738723	0.332890596984259	1.53082896907931	181	GPR68;HRH2;CXCR2;CXCR4;CXCL8;LTB4R;ACKR2;CXCL1;LTB4R2;CXCL13;HTR7;CCR7;PTAFR;HRH3;CCL4;CXCL2;CCL20;CCR5;CCL2;CXCL6;CXCL9;ECE2;FFAR2;CCL7;GPR183;PLPPR2;FPR1;CXCL10;CXCL16;CCL5;GPR65;CXCL11;P2RY10;FPR3;C5AR2;CCL22;CXCR6;CCRL2;HCAR2;S1PR4;NMB;CCR2;CXCR3;CCR4;CCL19;HRH1;P2RY2;BDKRB2;ANXA1;P2RY6;GALR2;PTGER3	R-HSA-373076	Class A/1 (Rhodopsin-like receptors)
R-HSA-9820965 :: Respiratory syncytial virus (RSV) genome replication, transcription and translation	0.00138789177634523	0.0038782008717568	0.45505986738723	0.656705076964078	1.87195567487763	17	FURIN;SEC11C;PPP1CA;HSPA8;KPNB1;CSNK2B;SPCS3;SPCS1;PPP1CC;SPCS2;HSP90AB1;SEC11A;PPP1CB;HSP90AA1	R-HSA-9820965	Respiratory syncytial virus (RSV) genome replication, transcription and translation
R-HSA-6806003 :: Regulation of TP53 Expression and Degradation	0.00139116604055344	0.00387886251918502	0.45505986738723	0.528769444373619	1.83437388814376	37	SGK1;CCNA2;CDK1;PRDM1;MAPKAP1;MLST8;PPP2CA;AKT2;CHEK2;CDKN2A;RFFL;PRR5;PPP2R1B;PPP2R1A;UBA52;MTOR;DAXX;USP2;CCNA1;UBB;AKT1	R-HSA-6806003	Regulation of TP53 Expression and Degradation
R-HSA-73772 :: RNA Polymerase I Promoter Escape	0.00141220587551838	0.00392894750116988	0.45505986738723	0.581638097309639	1.86824100554155	26	POLR2H;POLR2L;POLR2E;CBX3;GTF2H1;CDK7;TAF1B;TAF1D;POLR1C;GTF2H3;GTF2H5;POLR1B;ERCC3;POLR1D;POLR1E;POLR1A;ERCC2	R-HSA-73772	RNA Polymerase I Promoter Escape
R-HSA-72613 :: Eukaryotic Translation Initiation	0.00145402796657753	0.00402775208963016	0.45505986738723	0.371566056696311	1.61509335620173	117	EIF4EBP1;EIF4E;EIF5;EIF3B;RPL26L1;EIF2S2;EIF2B1;EIF2B5;EIF3K;EIF4H;EIF2B2;EIF3I;RPL39L;RPL17;RPL22L1;EIF2S1;RPL36AL;EIF3J;EIF3D;EIF4G1;UBA52;EIF2B3;EIF3M;EIF3C;EIF4A1;EIF2B4;EIF3A;RPL28	R-HSA-72613	Eukaryotic Translation Initiation
R-HSA-72737 :: Cap-dependent Translation Initiation	0.00145402796657753	0.00402775208963016	0.45505986738723	0.371566056696311	1.61509335620173	117	EIF4EBP1;EIF4E;EIF5;EIF3B;RPL26L1;EIF2S2;EIF2B1;EIF2B5;EIF3K;EIF4H;EIF2B2;EIF3I;RPL39L;RPL17;RPL22L1;EIF2S1;RPL36AL;EIF3J;EIF3D;EIF4G1;UBA52;EIF2B3;EIF3M;EIF3C;EIF4A1;EIF2B4;EIF3A;RPL28	R-HSA-72737	Cap-dependent Translation Initiation
R-HSA-446193 :: Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	0.00147695382584508	0.0040824026744679	0.45505986738723	0.42228294105002	1.68104542636603	74	ST6GALNAC1;NANS;NEU2;MPDU1;CMAS;CTSA;DPAGT1;GMPPB;ALG1;GNPNAT1;ALG3;PMM2;GMPPA;SRD5A3;MPI;ALG14;ALG5;ST8SIA4;DPM1;ST8SIA2;ALG2;DOLPP1;ALG8;NANP;AMDHD2;NPL;DPM2;FUOM;DHDDS;DOLK;NAGK;ALG6;SLC35C1;GLB1;NUS1	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
R-HSA-9725371 :: Nuclear events stimulated by ALK signaling in cancer	0.00148772420472589	0.00409444786516156	0.45505986738723	0.52283464643248	1.78457360634506	34	CCNB1;STAT3;HDAC1;FOXM1;ICOS;GZMB;CUL1;BCL2A1;MAPK3;DNMT1;NPM1;JUNB;RB1;RBX1;PRF1	R-HSA-9725371	Nuclear events stimulated by ALK signaling in cancer
R-HSA-6807878 :: COPI-mediated anterograde transport	0.00148692452690734	0.00409444786516156	0.45505986738723	0.392933855099607	1.6352246702346	91	TUBB6;YKT6;TUBA1C;RAB1A;NAPA;COPB2;CAPZA1;TMED9;TUBB2A;ARF4;COPE;DYNLL1;NAPG;NSF;DCTN5;ACTR1A;CAPZB;ARF1;COPG1;DCTN2;DCTN6;ARF3;COG3;TMED2;TMED3;GORASP1;ARFGAP1;TUBA4A;COPA;COG4;TUBA1B;COPB1;SPTBN5;STX5;ANK1;COPZ1;ARF5;COG2;DCTN3	R-HSA-6807878	COPI-mediated anterograde transport
R-HSA-9674555 :: Signaling by CSF3 (G-CSF)	0.00151793154592688	0.00415965361405284	0.45505986738723	0.566499868399737	1.83443022610692	27	LYN;STAT3;SHC1;STAT1;SOCS3;SOCS1;SYK;UBE2D2;GRB2;UBE2D3;UBE2D1;RNF7;UBA52;TYK2;UBB;PTPN11	R-HSA-9674555	Signaling by CSF3 (G-CSF)
R-HSA-9840310 :: Glycosphingolipid catabolism	0.00151793154592688	0.00415965361405284	0.45505986738723	0.522104432625959	1.78208119254847	34	GM2A;ARSF;GBA2;NEU2;CTSA;SMPD3;GLB1L3;SMPD1;GLA;GLB1L2;STS;ARSH;M6PR;SMPD4;ARSJ;HEXB;GLB1;ARSB;GLB1L;SMPD2;PSAP;ARSD	R-HSA-9840310	Glycosphingolipid catabolism
R-HSA-113510 :: E2F mediated regulation of DNA replication	0.00155350981230811	0.00424604588714575	0.45505986738723	0.618317650372729	1.87628089849535	21	CCNB1;TFDP1;ORC1;CDK1;PPP2CA;ORC6;POLA2;RB1;PRIM1;E2F1;PPP2R1B;PPP2R1A	R-HSA-113510	E2F mediated regulation of DNA replication
R-HSA-983170 :: Antigen Presentation: Folding, assembly and peptide loading of class I MHC	0.00155610765480361	0.00424604588714575	0.45505986738723	0.554409864132174	1.82775794964569	30	CALR;TAP2;SEC13;TAP1;TAPBP;BCAP31;PDIA3;HSPA5;CANX;HLA-E;SEC24C;BECN1;HLA-B;B2M	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC
R-HSA-167160 :: RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	0.00161503298151674	0.00438807897318485	0.45505986738723	0.600118218160138	1.90379308432249	25	POLR2H;POLR2L;POLR2E;POLR2G;GTF2F1;GTF2H1;POLR2C;CDK7;POLR2J;POLR2B;POLR2I;SUPT5H;GTF2H3;GTF2H5;RNGTT;ERCC3	R-HSA-167160	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection
R-HSA-77075 :: RNA Pol II CTD phosphorylation and interaction with CE	0.00161503298151674	0.00438807897318485	0.45505986738723	0.600118218160138	1.90379308432249	25	POLR2H;POLR2L;POLR2E;POLR2G;GTF2F1;GTF2H1;POLR2C;CDK7;POLR2J;POLR2B;POLR2I;SUPT5H;GTF2H3;GTF2H5;RNGTT;ERCC3	R-HSA-77075	RNA Pol II CTD phosphorylation and interaction with CE
R-HSA-418360 :: Platelet calcium homeostasis	0.00163953952615576	0.00444520589150934	0.45505986738723	-0.587154796286633	-1.92976251136969	22	SLC8A1;ATP2B4;ITPR3;P2RX7;ITPR2;TRPC6;ATP2B2;ORAI1;ATP2B1	R-HSA-418360	Platelet calcium homeostasis
R-HSA-9675126 :: Diseases of mitotic cell cycle	0.00167928308982508	0.00453370931439033	0.45505986738723	0.507762143757358	1.77100617492131	38	CCNE1;TFDP1;ANAPC7;E2F3;UBE2C;UBE2S;CCNE2;ANAPC5;UBE2E1;CCND3;RB1;CDKN1A;ANAPC11;UBE2D1;E2F2;SKP2;CCND2;E2F1;FZR1;CDC26	R-HSA-9675126	Diseases of mitotic cell cycle
R-HSA-2029480 :: Fcgamma receptor (FCGR) dependent phagocytosis	0.00167893772915324	0.00453370931439033	0.45505986738723	0.398203952898802	1.65485113404681	88	LYN;ARPC2;PLD2;ARPC1B;ARPC3;CFL1;MAPK3;YES1;MYO5A;ARPC1A;PLCG2;LIMK1;SYK;CD247;RAC1;ARPC4;ACTB;CD3G;FCGR3A;GRB2;FCGR2A;ACTR2;WASL;CYFIP1;BRK1;CDC42;MYH9;FGR;VAV1;PLCG1;MYO1C;ACTG1;PAK1;CYFIP2;CRK;NCKAP1L;ARPC5;HSP90AB1;AHCYL1;ACTR3	R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis
R-HSA-196854 :: Metabolism of vitamins and cofactors	0.00170816567712268	0.00460195689807103	0.45505986738723	0.34339904010094	1.55983267901042	172	AKR1B10;NAMPT;TCN1;PARP9;VNN1;PRSS3;ACP5;ABCC1;LRP8;PTS;PARP14;GCH1;SLC23A2;CD38;LRP10;SLC52A3;MTHFR;PDSS1;GSTO1;LDLRAP1;DHFR;LDLR;SLC5A6;NUDT8;HPDL;CALM1;SHMT2;NADSYN1;FPGS;COASY;MTHFD1L;PNPO;FLAD1;MTHFD2;COQ3;MMADHC;COQ9;SLC2A3;SLC52A2;MTHFD1;SLC25A32;SPR;NAPRT;PDSS2;PARP4;VKORC1;MCCC2;COQ2;PDZD11;SLC25A19;MTRR;NOS3;PARP8;PDXK;SLC2A1;RFK;ACACA;COQ4;MOCS3;PANK4;AMN;PC;SLC5A8;NFS1;MMAB;CD320;AKT1;STARD7;RBP1;PANK2;PLB1;PARP6;AASDHPPT;PARP10	R-HSA-196854	Metabolism of vitamins and cofactors
R-HSA-164938 :: Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	0.00176884119871792	0.00475538991739534	0.45505986738723	0.615772349608258	1.86855719983913	21	AP2S1;LCK;AP1S3;AP2M1;CD28;AP1B1;ARF1;B2M;AP1M1;ATP6V1H;AP1M2;HLA-A	R-HSA-164938	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters
R-HSA-2871796 :: FCERI mediated MAPK activation	0.00177588489049516	0.00476429622933261	0.45505986738723	0.517767456207498	1.76727793935831	34	LYN;SHC1;MAPK3;HRAS;PLCG2;SYK;RAC1;GRB2;LCP2;MAPK8;VAV1;FCER1G;PLCG1;PAK1;JUN;GRAP2;MAP2K4	R-HSA-2871796	FCERI mediated MAPK activation
R-HSA-1445148 :: Translocation of SLC2A4 (GLUT4) to the plasma membrane	0.00182541885932767	0.00488657064867888	0.45505986738723	0.445513463671337	1.72825321097294	64	TUBB6;TUBA1C;YWHAQ;SFN;EXOC3;MYO5A;RAC1;TUBB2A;RAB10;STX4;ACTB;CALM1;PRKAG1;AKT2;YWHAH;YWHAZ;YWHAG;YWHAE;EXOC7;YWHAB;KIF3B;RAB8A;PRKAB1;TUBA4A;MYH9;TUBA1B;SNAP23;RAB11A;MYO1C;ACTG1	R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane
R-HSA-375276 :: Peptide ligand-binding receptors	0.00182911571657675	0.00488657064867888	0.45505986738723	0.384887848423258	1.64543040598202	103	CXCR2;CXCR4;CXCL8;ACKR2;CXCL1;CXCL13;CCR7;CCL4;CXCL2;CCL20;CCR5;CCL2;CXCL6;CXCL9;ECE2;CCL7;FPR1;CXCL10;CXCL16;CCL5;CXCL11;FPR3;C5AR2;CCL22;CXCR6;CCRL2;NMB;CCR2;CXCR3;CCR4;CCL19;BDKRB2;ANXA1;GALR2	R-HSA-375276	Peptide ligand-binding receptors
R-HSA-199992 :: trans-Golgi Network Vesicle Budding	0.0019313644212301	0.00514896109793495	0.45505986738723	0.431224110246717	1.69519679427184	70	TPD52L1;NAPA;AP1S3;CLTA;HGS;HSPA8;STX4;ARRB1;AP1B1;HIP1R;BLOC1S6;SORT1;GAK;DNM2;SNX5;TXNDC5;ARF1;AP3B1;BLOC1S4;AP1M1;M6PR;CLINT1;PICALM;SNAP23;AP1M2;CHMP2A;AP4B1;SNX9;AP1G2;VAMP8;SNAPIN;AP1S1;FTH1;CLTC;ACBD3;AP4E1;TFRC;RAB5C	R-HSA-199992	trans-Golgi Network Vesicle Budding
R-HSA-9830369 :: Kidney development	0.00201507870323947	0.00536094896674334	0.431707695803346	-0.493379850749508	-1.82259678950447	36	GATA3;ID4;LFNG;OSR1;EMX2;GFRA1;FOXC1;HNF4A;WFDC2;PCDH19;SLIT2;IRX1;POU3F3;ITGB1;WNT4;HOXA11;ROBO2;DLL1;BMP4;FGF2	R-HSA-9830369	Kidney development
R-HSA-375165 :: NCAM signaling for neurite out-growth	0.00204687109434278	0.00543420870577074	0.431707695803346	-0.422844429184991	-1.7594645622061	58	SPTAN1;SPTBN1;CACNA1H;PTK2;CNTN2;CACNA1G;NCAM1;FYN;SPTBN2;GFRA1;FGFR1;CACNB2;CREB1;COL4A3;SOS1;COL5A1;COL6A2;COL5A3;COL4A5	R-HSA-375165	NCAM signaling for neurite out-growth
R-HSA-606279 :: Deposition of new CENPA-containing nucleosomes at the centromere	0.00213798216596863	0.00565259467068725	0.431707695803346	0.590833373093892	1.87433818145299	25	CENPN;CENPW;RUVBL1;HJURP;CENPO;NPM1;CENPL;CENPI;CENPK;MIS18A;OIP5;CENPH;CENPA;CENPQ	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere
R-HSA-774815 :: Nucleosome assembly	0.00213798216596863	0.00565259467068725	0.431707695803346	0.590833373093892	1.87433818145299	25	CENPN;CENPW;RUVBL1;HJURP;CENPO;NPM1;CENPL;CENPI;CENPK;MIS18A;OIP5;CENPH;CENPA;CENPQ	R-HSA-774815	Nucleosome assembly
R-HSA-2129379 :: Molecules associated with elastic fibres	0.00219335921481003	0.00578702420932316	0.431707695803346	-0.49118568765232	-1.78123236463684	34	FBLN1;LTBP4;FN1;EFEMP1;MFAP5;ITGB3;FBLN2;EMILIN3;MFAP4;FBLN5;ELN;ITGB5;EFEMP2;FBN1;BMP2;TGFB2;ITGB1;LTBP3;ITGB8;TGFB3;BMP4;EMILIN2;BMP7;ITGA8;MFAP2;EMILIN1;VTN	R-HSA-2129379	Molecules associated with elastic fibres
R-HSA-422475 :: Axon guidance	0.00223456411590095	0.00588358428042374	0.431707695803346	0.267542485799076	1.35950523279184	487	LYN;EPHB2;PRKCQ;AGAP2;CDK5R1;RND1;TUBB6;AP2S1;CXCR4;EPHA2;SHC1;PSMA3;RPS6KA4;EIF4A3;PSMC4;TUBA1C;MMP9;PSMD11;PSMD6;PSMD2;ARPC2;PSMA5;PSMA4;ARPC1B;PSMA7;KIF4A;PSMD1;ARPC3;CFL1;PSMB3;MSN;RPL26L1;PFN1;MAPK3;PSMB6;EPHA1;SCN4B;ENAH;PSMB1;PSMD13;PSMD3;YES1;PSMC3;PSMB5;HRAS;AP2M1;SEMA7A;CLTA;ADRM1;ARPC1A;NRP2;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;MAPK7;LIMK1;CAP1;RAC1;TUBB2A;ARPC4;HSPA8;ACTB;PSMC5;MAP2K2;EPHB4;MYL12B;PSMB4;PSMD8;LYPLA2;GRB2;RPS6KA1;GRB7;PSMD12;MAGOH;RPL39L;RPL17;DLG3;ACTR2;PSMB7;WASL;PTPRC;LIMK2;PSMA1;NCK2;DNM2;RPL22L1;RBX1;PSMC2;PRKAR2A;EPHA4;RPL36AL;ETF1;PDLIM7;MYL6;ST8SIA4;CACNB3;PSMA6;TREM2;SCN2A;PAK6;RANBP9;PITPNA;MAP2K1;RHOA;ST8SIA2;CSNK2B	R-HSA-422475	Axon guidance
R-HSA-9707564 :: Cytoprotection by HMOX1	0.00231087812732761	0.00607199870081761	0.431707695803346	0.464149325832451	1.73671582468178	53	HMOX2;STAT3;ABCC1;HELZ2;HMOX1;HM13;COX5A;CYCS;COX7B;COX6A1;COX6B1;HDAC3;COX6C;COX8A;COX7A2;COX5B;COX7C;CARM1;NDUFA4;STAP2;SMARCD3;COX4I1	R-HSA-9707564	Cytoprotection by HMOX1
R-HSA-380320 :: Recruitment of NuMA to mitotic centrosomes	0.00232069406844601	0.00608526966202371	0.431707695803346	0.393418300401387	1.6229215770521	86	TUBB6;TUBA1C;CDK1;PLK1;TUBG1;HAUS1;NEK2;TUBG2;TUBB2A;SSNA1;DYNLL1;PLK4;ACTR1A;YWHAG;YWHAE;TUBGCP2;CSNK1E;HAUS5;DCTN2;CEP78;CETN2;MAPRE1;HAUS8;TUBA4A;TUBA1B;CKAP5;CEP152;ODF2;TUBGCP5;PPP2R1A;HAUS2	R-HSA-380320	Recruitment of NuMA to mitotic centrosomes
R-HSA-9609646 :: HCMV Infection	0.00239929413977949	0.00627848077151314	0.431707695803346	0.394875983212602	1.66001696009928	95	TUBB6;TUBA1C;EZH2;VPS25;NUP210;UBAP1;SEC13;NFKB1;PML;TUBB2A;RAE1;HDAC3;CEBPD;NUP50;DYNLL1;NUP88;VPS37B;NUP107;NUP85;CHMP1A;CHMP6;NUP37;AAAS;NDC1;NUP205;TUBA4A;HNRNPK;TUBA1B;SEH1L;CHMP2B;CHMP2A;TRIM28;MVB12A;NUP188;DAXX;POM121;NUP93;CHMP4B;NUP155;NUP58;SNF8;TSG101;NUP62;NUP98;TUBB2B;NUP54;VPS28;NUP160;NUP35;ELK1;NUP153;DUT;GPS2	R-HSA-9609646	HCMV Infection
R-HSA-6803529 :: FGFR2 alternative splicing	0.00241483866347362	0.00630623511913254	0.431707695803346	0.58723135807576	1.86291128076304	25	POLR2H;POLR2L;POLR2E;ESRP2;HNRNPM;PTBP1;POLR2G;GTF2F1;POLR2C;POLR2J;NCBP2;POLR2B;POLR2I;HNRNPF;ESRP1	R-HSA-6803529	FGFR2 alternative splicing
R-HSA-164952 :: The role of Nef in HIV-1 replication and disease pathogenesis	0.00246618638909077	0.00642718371197736	0.431707695803346	0.551214988306134	1.79676276065	28	AP2S1;LCK;AP1S3;AP2M1;CD247;RAC1;CD28;AP1B1;ARF1;B2M;AP1M1;ATP6V1H;AP1M2;HLA-A;DOCK2	R-HSA-164952	The role of Nef in HIV-1 replication and disease pathogenesis
R-HSA-9709570 :: Impaired BRCA2 binding to RAD51	0.00256864802567563	0.00668057745170627	0.431707695803346	0.528434548952762	1.78461758754232	33	BLM;EXO1;DNA2;RAD51;RFC4;RFC5;BRIP1;BRCA2;RFC2;BRCA1;RFC3;HUS1;ATRIP;RPA3;RMI2;ATR;RPA1;RBBP8;RPA2;RAD9A	R-HSA-9709570	Impaired BRCA2 binding to RAD51
R-HSA-8854691 :: Interleukin-20 family signaling	0.00258645604200567	0.00671322025536838	0.431707695803346	0.592618685030804	1.8426239869434	23	IL20;IL19;STAT3;STAT1;SOCS3;JAK3;STAT2;IL26;IL22	R-HSA-8854691	Interleukin-20 family signaling
R-HSA-69183 :: Processive synthesis on the lagging strand	0.00283860151748559	0.00735272644590082	0.431707695803346	0.665488919937412	1.84498741942621	15	PCNA;DNA2;POLD2;POLA2;FEN1;POLD3;PRIM1;POLD1;RPA3;RPA1;RPA2;LIG1;PRIM2	R-HSA-69183	Processive synthesis on the lagging strand
