pathway	pval	padj	log2err	ES	NES	size	leadingEdge	pathway_id	pathway_name
R-HSA-3108214 :: SUMOylation of DNA damage response and repair proteins	0.000512006237755934	0.00171793781822426	0.477270815362862	0.443279078370041	1.8786263232414	75	CBX2;RNF168;PML;NUP210;BLM;POM121;SEC13;TDG;NUP50;NUP88;SMC6;CETN2;RAE1;EID3;BRCA1;NDC1;SEH1L;XRCC4;RPA1;NUP107;NUP85;RAD21;NUP188;AAAS;NUP205;SUMO3;CDKN2A;NSMCE2;RING1;NUP155;NUP37;NUP62;PARP1;NUP93;NUP160;PHC1;NUP98;SP100;NUP153;SUMO2	R-HSA-3108214	SUMOylation of DNA damage response and repair proteins
R-HSA-202427 :: Phosphorylation of CD3 and TCR zeta chains	0.000522673034375849	0.00174589212529734	0.477270815362862	0.642926155147037	2.033590222944	21	CSK;LCK;CD3E;CD3D;PTPN22;CD3G;CD247;PTPRC;TRAC;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DPB1;HLA-DRA	R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains
R-HSA-196849 :: Metabolism of water-soluble vitamins and cofactors	0.000527270609553525	0.00175665090806866	0.477270815362862	0.381687850696099	1.7597673937137	114	SLC52A3;ACP5;PRSS3;TCN1;ABCC1;NAMPT;SLC5A6;MTHFR;GSTO1;COASY;DHFR;VNN1;SLC23A2;NAPRT;NUDT8;CD38;FPGS;PNPO;PARP14;PDXK;LDLRAP1;NADSYN1;PARP9;SLC52A2;SHMT2;MMADHC;MTHFD1L;MTHFD1;MCCC2;RFK;ACACA;FLAD1;MTHFD2;PC;PARP8;PARP4;SLC25A32;SLC25A19;PANK2;SLC2A3;PDZD11;PCCB;MTRR	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors
R-HSA-6804114 :: TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	0.000545490750160561	0.00181248922013704	0.477270815362862	0.655418818907265	1.98715294620128	18	TFDP1;CCNB1;SFN;AURKA;CARM1;E2F4;BAX;CDK1;PCNA;PRMT1;CDC25C	R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
R-HSA-199992 :: trans-Golgi Network Vesicle Budding	0.000546871747455143	0.00181248922013704	0.477270815362862	0.432107894670811	1.80094323817549	69	NAPA;AP1S3;CLTA;HGS;AP1B1;TPD52L1;STX4;HSPA8;BLOC1S6;ARRB1;SORT1;DNM2;PICALM;SNX5;TXNDC5;M6PR;ARF1;GAK;AP1M1;AP3B1;HIP1R;AP4B1;CLINT1;BLOC1S4;AP1M2;CLTC;AP1G1;VAMP8;AP1G2;TFRC;SNAP23;CHMP2A;BLOC1S3;SNX9;ACBD3	R-HSA-199992	trans-Golgi Network Vesicle Budding
R-HSA-9931295 :: PD-L1(CD274) glycosylation and translocation to plasma membrane	0.00055722916691452	0.00184203216834955	0.477270815362862	0.64135258837004	2.0286129950194	21	DDOST;CD274;RPN2;RPN1;STT3B;TUSC3;OSTC;UBA52;B3GNT3;PDCD1;DAD1;STT3A;TMEM258	R-HSA-9931295	PD-L1(CD274) glycosylation and translocation to plasma membrane
R-HSA-156711 :: Polo-like kinase mediated events	0.000586478559553452	0.00193371225320466	0.477270815362862	0.677517509526018	1.99190767265292	16	MYBL2;CCNB1;CDC25A;FOXM1;PKMYT1;PLK1;CCNB2;CENPF;CDC25C;LIN54	R-HSA-156711	Polo-like kinase mediated events
R-HSA-111471 :: Apoptotic factor-mediated response	0.000588441922521846	0.00193518529159246	0.477270815362862	0.653664883094866	1.98183521864065	18	CASP7;BAK1;CYCS;C1QBP;MAPK3;AVEN;BAX;GSDMD	R-HSA-111471	Apoptotic factor-mediated response
R-HSA-9638630 :: Attachment of bacteria to epithelial cells	0.000598937348790439	0.00195960014629898	0.477270815362862	-0.605034466944286	-1.95304432064418	23	LAMC2;LAMA5;EPCAM;LAMC3;COL4A5;FN1;LAMB2;COL4A3;COL5A3;LAMC1;LAMA2;UPK1A;LAMA3;LAMA4;LAMB1;COL5A1	R-HSA-9638630	Attachment of bacteria to epithelial cells
R-HSA-9931953 :: Biofilm formation	0.000598937348790439	0.00195960014629898	0.477270815362862	-0.605034466944286	-1.95304432064418	23	LAMC2;LAMA5;EPCAM;LAMC3;COL4A5;FN1;LAMB2;COL4A3;COL5A3;LAMC1;LAMA2;UPK1A;LAMA3;LAMA4;LAMB1;COL5A1	R-HSA-9931953	Biofilm formation
R-HSA-9687136 :: Aberrant regulation of mitotic exit in cancer due to RB1 defects	0.000602707374781922	0.00196689158624484	0.477270815362862	0.625043089627039	1.94241450580786	20	ANAPC7;UBE2E1;UBE2S;UBE2C;UBE2D1;RB1;FZR1;SKP2;ANAPC11;ANAPC5;CDC26;ANAPC1;CDC23	R-HSA-9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects
R-HSA-5683057 :: MAPK family signaling cascades	0.000626454005572977	0.00203917171201816	0.477270815362862	0.296302402778917	1.50325602256636	269	MAPK6;PSMC4;PSMD11;MAP3K11;PSMD2;PSMB5;PSMA7;PSMA3;MAP2K2;PRKCQ;PSMB3;PSMA4;JAK3;PSMB6;PSMD1;SHC1;VWF;ABHD17C;PSMB2;PSMB1;PSMA5;CSK;PSMD6;RASGRP1;MAPK3;RAC1;PSMD13;EPGN;PSMC1;PSMC3;ETV4;PSMC6;PSMA1;CDK1;PSMD3;HBEGF;PSMD7;ADRM1;PSMD14;CSF2RB;TGFA;PSMD8;PSMC5;PSMD12;PSMB7;RCE1;PPP2CA;DNAJB1;ARRB1;IL2RA;HRAS;CALM1;MARK3;MYC;PTPN7;RASAL1;PSMB4;CDC42EP5;YWHAB;ARRB2;ACTB;CCND3;BCL2L1;GRB2;UBA52;SPTBN5;PPP2R1B;DLG3;PSMC2;PPP2R1A;DUSP8;MAP2K1;IL2RG;DUSP9;PSMA6;DUSP16;AREG;LAMTOR2;SRC;DUSP7;KALRN;RASAL3;PPP1CB;PDE6D;PPP1CC;RANBP9;PPP2R5B;CDC42	R-HSA-5683057	MAPK family signaling cascades
R-HSA-141405 :: Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	0.000643619671570885	0.00208441294650875	0.477270815362862	0.636575741872891	2.01350371963009	21	ANAPC7;UBE2E1;CDC20;MAD2L1;UBE2S;UBE2C;UBE2D1;BUB1B;ANAPC11;ANAPC5;BUB3;CDC26;ANAPC1;CDC23	R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components
R-HSA-141430 :: Inactivation of APC/C via direct inhibition of the APC/C complex	0.000643619671570885	0.00208441294650875	0.477270815362862	0.636575741872891	2.01350371963009	21	ANAPC7;UBE2E1;CDC20;MAD2L1;UBE2S;UBE2C;UBE2D1;BUB1B;ANAPC11;ANAPC5;BUB3;CDC26;ANAPC1;CDC23	R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex
R-HSA-9010553 :: Regulation of expression of SLITs and ROBOs	0.00064756842343926	0.00209189191976834	0.477270815362862	0.346645459780055	1.63714322947727	149	PSMC4;PSMD11;PSMD2;EIF4A3;PSMB5;PSMA7;PSMA3;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;RPL26L1;PSMD6;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;PSMD3;PSMD7;ADRM1;PSMD14;PSMD8;PSMC5;PSMD12;PSMB7;PSMB4;ETF1;RPL17;ROBO1;RPL28;UBA52;PSMC2;RPL36AL;PABPC1;PSMA6;RPL22L1;MAGOH;RPL39L	R-HSA-9010553	Regulation of expression of SLITs and ROBOs
R-HSA-2129379 :: Molecules associated with elastic fibres	0.000664814172040638	0.00214217899879761	0.477270815362862	-0.529519776812708	-1.91512292236276	34	EFEMP1;LTBP4;FBLN1;ITGB3;ITGB5;FBLN5;MFAP5;FN1;FBLN2;MFAP4;ELN;ITGB1;BMP4;EMILIN3;EFEMP2;BMP2;ITGA8;ITGAV;FBN1;BMP7	R-HSA-2129379	Molecules associated with elastic fibres
R-HSA-168638 :: NOD1/2 Signaling Pathway	0.00072137127914464	0.00231856360752786	0.477270815362862	0.52924562882135	1.9035921843209	36	NOD2;IRAK1;IRAK2;CASP4;CASP8;UBE2N;MAPK14;CYLD;BIRC3;UBA52;MAPK11;CHUK;CASP9;AAMP;CASP1;IKBKB;CARD9;MAPK13	R-HSA-168638	NOD1/2 Signaling Pathway
R-HSA-113418 :: Formation of the Early Elongation Complex	0.000734476268432065	0.00234885142486044	0.477270815362862	0.540495845339268	1.87799857676017	31	POLR2L;NELFCD;POLR2E;POLR2H;GTF2F1;POLR2G;GTF2H1;NELFE;CDK7;NCBP2;POLR2C;SUPT4H1;GTF2H3;POLR2J;POLR2B;ERCC2;POLR2I;NELFA;SUPT5H;CTDP1;MNAT1;GTF2H5;NCBP1	R-HSA-113418	Formation of the Early Elongation Complex
R-HSA-167158 :: Formation of the HIV-1 Early Elongation Complex	0.000734476268432065	0.00234885142486044	0.477270815362862	0.540495845339268	1.87799857676017	31	POLR2L;NELFCD;POLR2E;POLR2H;GTF2F1;POLR2G;GTF2H1;NELFE;CDK7;NCBP2;POLR2C;SUPT4H1;GTF2H3;POLR2J;POLR2B;ERCC2;POLR2I;NELFA;SUPT5H;CTDP1;MNAT1;GTF2H5;NCBP1	R-HSA-167158	Formation of the HIV-1 Early Elongation Complex
R-HSA-9012999 :: RHO GTPase cycle	0.000749728231195215	0.00239163305751274	0.477270815362862	0.26999210196822	1.43258734179715	430	YKT6;HMOX2;MAP3K11;VCP;CKAP4;CDC37;EPHA2;TWF1;FLOT2;ARHGDIB;FGD3;PLD2;TNFAIP1;SLC4A7;BCR;BCAP31;LMAN1;EFHD2;CDC42EP1;RBBP6;C1QBP;CCT7;SCRIB;CSK;ITSN2;CCT6A;LMNB1;RND1;DEPDC1B;FGD2;LCK;TRIP10;RAC1;PLEKHG2;FMNL2;FAM169A;DIAPH3;MCAM;SLC1A5;HGS;ECT2;RHOG;FMNL3;ARAP3;TMOD3;RAB7A;COPS2;NCF2;NDUFS3;TPM3;TXNL1;ARHGAP1;ARHGEF1;RND3;IL32;WASL;SHMT2;TJP2;ARHGAP11A;STIP1;STAM;VRK2;EPSTI1;CAPZB;RAC2;TMPO;CCT2;BRK1;NCK2;KIF14;DOCK10;ARHGAP40;HSPE1;ARHGDIA;CDC42EP5;WDR91;GRB7;SHKBP1;LETM1;ACTB;STEAP3;RHOH;EMD;IQGAP3;NSFL1C;ARHGEF16;VAMP3;DOCK6;GRB2;RACGAP1;SCFD1;RHOV;PICALM;CDC42BPB;CYBA;ARHGAP32;HNRNPC;ANKLE2;DDRGK1;GPS1;ARHGEF3;SOWAHC;CYFIP1;SAMM50;FMNL1;VAV1;DOCK2;FARP2;DOCK11;PAK6;SRC;RHOA;TRA2B;STOM;MTX1;KALRN;JUP;BAIAP2L2;DOCK9;ARHGAP25;ARHGAP30;LBR;CDC42;CHN1;WDR11;ARHGAP15;ACTN1;PAK1;DOCK8;PAK4;AAAS;MYO9B;ARHGAP11B;CLTC;RRAS2;EMC3;GMIP;TPM4;NCKAP1L;ANLN;CYFIP2;LRRC1;ARHGAP9;ARHGAP27	R-HSA-9012999	RHO GTPase cycle
R-HSA-606279 :: Deposition of new CENPA-containing nucleosomes at the centromere	0.000755976025791461	0.00239956569380573	0.477270815362862	0.595945639099841	1.95603971347401	25	RUVBL1;CENPN;NPM1;CENPO;HJURP;CENPW;CENPK;CENPI;CENPL;CENPA;MIS18A;CENPH;SMARCA5;OIP5	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere
R-HSA-774815 :: Nucleosome assembly	0.000755976025791461	0.00239956569380573	0.477270815362862	0.595945639099841	1.95603971347401	25	RUVBL1;CENPN;NPM1;CENPO;HJURP;CENPW;CENPK;CENPI;CENPL;CENPA;MIS18A;CENPH;SMARCA5;OIP5	R-HSA-774815	Nucleosome assembly
R-HSA-9820965 :: Respiratory syncytial virus (RSV) genome replication, transcription and translation	0.000758801832928103	0.00240255865711231	0.477270815362862	0.650314470277031	1.9357526983645	17	FURIN;PPP1CA;SEC11C;HSPA8;SPCS3;KPNB1;SPCS1;SPCS2;PPP1CB;PPP1CC;HSP90AB1;CSNK2B;HSP90AA1;XPO1	R-HSA-9820965	Respiratory syncytial virus (RSV) genome replication, transcription and translation
R-HSA-73933 :: Resolution of Abasic Sites (AP sites)	0.000803198444273121	0.00253683469032798	0.477270815362862	0.517280431349438	1.87494341224822	37	POLB;POLE4;POLE2;POLD2;POLE3;PCNA;TDG;RFC2;FEN1;RFC4;RFC5;MBD4;PNKP;RPA3;RPA1;POLD1;RFC3;POLD3;PARP1	R-HSA-73933	Resolution of Abasic Sites (AP sites)
R-HSA-5689896 :: Ovarian tumor domain proteases	0.000823480619528101	0.0025944722728836	0.477270815362862	0.516103312241817	1.88466279936098	38	NOD2;TNIP2;VCP;TNIP1;TNIP3;TRAF3;TRIM25;CDK1;OTUB2;UBE2D1;OTUB1;IFIH1;UBA52	R-HSA-5689896	Ovarian tumor domain proteases
R-HSA-6791312 :: TP53 Regulates Transcription of Cell Cycle Genes	0.000860032238700483	0.00269631728889881	0.477270815362862	0.485494641220984	1.88426837048352	47	TFDP1;CCNE1;CCNB1;CNOT11;SFN;AURKA;CCNA2;CARM1;E2F4;BAX;CDK1;CNOT6;NPM1;PCNA;PLK2;PRMT1;CNOT1;CCNE2;CDC25C;CDKN1A;E2F7;E2F1;RBL1;E2F8;PLK3	R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes
R-HSA-5696399 :: Global Genome Nucleotide Excision Repair (GG-NER)	0.000860032238700483	0.00269631728889881	0.477270815362862	0.409840549284304	1.78152826855433	83	RUVBL1;POLE4;POLE2;COPS2;POLD2;POLE3;MCRS1;PCNA;UBE2N;RFC2;RFC4;ACTB;RFC5;COPS6;CETN2;UBA52;COPS3;GPS1;GTF2H1;RPA3;ACTL6A;COPS5;RPA1;POLD1;CDK7;COPS7A;RFC3;SUMO3;RBX1;GTF2H3;POLD3	R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)
R-HSA-381038 :: XBP1(S) activates chaperone genes	0.00088969597860874	0.00278248056055086	0.477270815362862	0.479275771438269	1.84724209436871	46	XBP1;ATP6V0D1;DNAJB11;SRPRB;SHC1;PDIA6;HYOU1;HDGF;PLA2G4B;MYDGF;WIPI1;PREB;YIF1A;EDEM1;SERP1;ARFGAP1;PDIA5;SSR1;EXTL3;PPP2R5B;ZBTB17;ACADVL;GSK3A	R-HSA-381038	XBP1(S) activates chaperone genes
R-HSA-195721 :: Signaling by WNT	0.000902679323666572	0.00281618292664681	0.477270815362862	0.29803685978363	1.48394513003711	239	CSNK1G2;AP2S1;PSMC4;PSMD11;PSMD2;CSNK1A1;PSMB5;SOX7;PSMA7;PSMA3;TLE3;HDAC1;PSMB3;PSMA4;PSMB6;FZD5;PSMD1;PFN1;PSMB2;PSMB1;SCRIB;PSMA5;WNT5A;PSMD6;CUL1;CLTA;RAC1;PSMD13;RUVBL1;PSMC1;PSMC3;PSMC6;PLCB3;PSMA1;PSMD3;PSMD7;ADRM1;GNB2;PSMD14;AP2M1;VPS29;PSMD8;PSMC5;PSMD12;PSMB7;GNB5;AKT2;PPP2CA;RAC2;YWHAZ;CALM1;MYC;PSMB4;ARRB2;PORCN;KREMEN1;SOST;LEO1;UBA52;PPP2R1B;PSMC2;PPP2R1A;TMED5;PLCB2;CSNK1E;WDR5;PSMA6	R-HSA-195721	Signaling by WNT
R-HSA-383280 :: Nuclear Receptor transcription pathway	0.000915170688509171	0.00284818975253098	0.477270815362862	-0.474438404703793	-1.80502575477642	42	NR3C2;RORC;RXRA;THRA;NR3C1;PPARA;RORA;NCOR2;AR;NR1D1;PGR;RXRG;ESRRG;NCOR1;RARB;RARG;RARA;NR2C2;RORB;NR1H3	R-HSA-383280	Nuclear Receptor transcription pathway
R-HSA-73884 :: Base Excision Repair	0.000928964687666648	0.00288408501572419	0.477270815362862	0.484237571525626	1.8345322116517	44	POLB;POLE4;POLE2;POLD2;POLE3;PCNA;TDG;RFC2;FEN1;RFC4;RFC5;MBD4;PNKP;RPA3;RPA1;POLD1;RFC3;TINF2;POLD3;NEIL3;PARP1	R-HSA-73884	Base Excision Repair
R-HSA-5213460 :: RIPK1-mediated regulated necrosis	0.000940981526813517	0.00289323476678084	0.477270815362862	0.535404310250351	1.86030760700904	31	CDC37;FLOT2;TNFSF10;MLKL;CASP8;TNFRSF10B;UBE2L3;BIRC3;TNFRSF10A;UBA52;FASLG;TRAF2;RIPK3;TRADD;FADD;XIAP;HSP90AA1;CFLAR	R-HSA-5213460	RIPK1-mediated regulated necrosis
R-HSA-5675482 :: Regulation of necroptotic cell death	0.000940981526813517	0.00289323476678084	0.477270815362862	0.535404310250351	1.86030760700904	31	CDC37;FLOT2;TNFSF10;MLKL;CASP8;TNFRSF10B;UBE2L3;BIRC3;TNFRSF10A;UBA52;FASLG;TRAF2;RIPK3;TRADD;FADD;XIAP;HSP90AA1;CFLAR	R-HSA-5675482	Regulation of necroptotic cell death
R-HSA-8948216 :: Collagen chain trimerization	0.000938555832201882	0.00289323476678084	0.477270815362862	-0.481202062889962	-1.81807307694766	41	COL21A1;COL4A5;COL28A1;COL16A1;COL7A1;COL17A1;COL4A3;COL23A1;COL5A3;COL14A1;COL8A1;COL6A2;COL24A1;COL19A1;COL25A1;COL6A1;COL8A2;COL2A1;COL5A1;COL18A1	R-HSA-8948216	Collagen chain trimerization
R-HSA-3000157 :: Laminin interactions	0.000939969794358673	0.00289323476678084	0.477270815362862	-0.540968270107956	-1.90968390226129	30	LAMC2;LAMA5;LAMC3;COL4A5;ITGA7;LAMB2;COL7A1;ITGB1;COL4A3;HSPG2;LAMC1;LAMA2;ITGAV;LAMA3;LAMA4;LAMB1;COL18A1	R-HSA-3000157	Laminin interactions
R-HSA-9836573 :: Mitochondrial RNA degradation	0.000952863354134181	0.00292272509585388	0.477270815362862	0.589384451915495	1.93450428833103	25	SLIRP;FASTKD5;GRSF1;REXO2;FASTK;LRPPRC;FASTKD2;PNPT1;MT-CO2;TBRG4;MT-ND6;MT-ATP8;SUPV3L1	R-HSA-9836573	Mitochondrial RNA degradation
R-HSA-375165 :: NCAM signaling for neurite out-growth	0.00098177510661811	0.00300418473871633	0.45505986738723	-0.432566524558898	-1.79210670455543	58	SPTAN1;CACNA1H;SPTBN1;PTK2;CNTN2;FYN;GFRA1;CACNA1G;NCAM1;SPTBN2;CACNB2;COL4A5;CREB1;FGFR1;MAPK1;COL4A3;COL5A3;CACNB1;COL6A2	R-HSA-375165	NCAM signaling for neurite out-growth
R-HSA-112382 :: Formation of RNA Pol II elongation complex	0.00100062048155767	0.00304723564312072	0.45505986738723	0.465439399310305	1.83167462394496	51	POLR2L;PAF1;NELFCD;POLR2E;POLR2H;EAF1;GTF2F1;SSRP1;LEO1;POLR2G;GTF2H1;NELFE;IWS1;CDK7;CTR9;EAF2;NCBP2;ELL;POLR2C;SUPT4H1;SUPT6H;GTF2H3;POLR2J;CDK9;POLR2B;AFF4;ERCC2;POLR2I;NELFA;SUPT16H;CCNK;SUPT5H;CTDP1	R-HSA-112382	Formation of RNA Pol II elongation complex
R-HSA-75955 :: RNA Polymerase II Transcription Elongation	0.00100062048155767	0.00304723564312072	0.45505986738723	0.465439399310305	1.83167462394496	51	POLR2L;PAF1;NELFCD;POLR2E;POLR2H;EAF1;GTF2F1;SSRP1;LEO1;POLR2G;GTF2H1;NELFE;IWS1;CDK7;CTR9;EAF2;NCBP2;ELL;POLR2C;SUPT4H1;SUPT6H;GTF2H3;POLR2J;CDK9;POLR2B;AFF4;ERCC2;POLR2I;NELFA;SUPT16H;CCNK;SUPT5H;CTDP1	R-HSA-75955	RNA Polymerase II Transcription Elongation
R-HSA-9679191 :: Potential therapeutics for SARS	0.00107016892871528	0.00325127512628738	0.45505986738723	0.39065747471119	1.73051988086609	92	AP2S1;FURIN;BLNK;HDAC1;JAK3;ATP1B1;ATP1B3;ATP1A1;PLCG2;IFNGR1;RCOR1;AP2M1;ZBP1;FKBP1A;MBD3;BRMS1;IFNGR2;IMPDH1;KDM1A;IFNAR2;SYK;GRB2;GATAD2A;KEAP1;PTGES3;MTA2;PDCD1;VAV1;STAT2;VEGFA;ACE2;SIGMAR1;RBX1;HDAC2;TYK2;FKBP4;ITGA4;TBK1	R-HSA-9679191	Potential therapeutics for SARS
R-HSA-936440 :: Negative regulators of DDX58/IFIH1 signaling	0.00109430807748329	0.00329944986699241	0.45505986738723	0.519573147677268	1.84651046285755	34	NLRX1;IKBKE;TRAF3;TRIM25;UBE2L6;UBE2D2;UBE2D3;UBE2D1;CYLD;IFIH1;HERC5;UBA52;ISG15;UBE2K;TBK1;NLRC5;IRF3;ATG5;UBA7;OTUD5	R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling
R-HSA-167169 :: HIV Transcription Elongation	0.00109636892132036	0.00329944986699241	0.45505986738723	0.502733811506331	1.82221748760003	37	POLR2L;NELFCD;POLR2E;POLR2H;GTF2F1;SSRP1;POLR2G;GTF2H1;NELFE;CDK7;NCBP2;ELL;POLR2C;SUPT4H1;GTF2H3;POLR2J;CDK9;POLR2B;ERCC2;POLR2I;NELFA;SUPT16H;SUPT5H;CTDP1	R-HSA-167169	HIV Transcription Elongation
R-HSA-167200 :: Formation of HIV-1 elongation complex containing HIV-1 Tat	0.00109636892132036	0.00329944986699241	0.45505986738723	0.502733811506331	1.82221748760003	37	POLR2L;NELFCD;POLR2E;POLR2H;GTF2F1;SSRP1;POLR2G;GTF2H1;NELFE;CDK7;NCBP2;ELL;POLR2C;SUPT4H1;GTF2H3;POLR2J;CDK9;POLR2B;ERCC2;POLR2I;NELFA;SUPT16H;SUPT5H;CTDP1	R-HSA-167200	Formation of HIV-1 elongation complex containing HIV-1 Tat
R-HSA-167246 :: Tat-mediated elongation of the HIV-1 transcript	0.00109636892132036	0.00329944986699241	0.45505986738723	0.502733811506331	1.82221748760003	37	POLR2L;NELFCD;POLR2E;POLR2H;GTF2F1;SSRP1;POLR2G;GTF2H1;NELFE;CDK7;NCBP2;ELL;POLR2C;SUPT4H1;GTF2H3;POLR2J;CDK9;POLR2B;ERCC2;POLR2I;NELFA;SUPT16H;SUPT5H;CTDP1	R-HSA-167246	Tat-mediated elongation of the HIV-1 transcript
R-HSA-70263 :: Gluconeogenesis	0.00110530798244095	0.00331852467198742	0.45505986738723	0.637116873685657	1.95964423235731	19	TPI1;PGK1;GAPDH;ENO1;ALDOA;GPI;PGAM1;PCK2	R-HSA-70263	Gluconeogenesis
R-HSA-5693579 :: Homologous DNA Pairing and Strand Exchange	0.0011094554795608	0.00332315772751077	0.45505986738723	0.492453686444834	1.83072741119995	41	RAD51AP1;EXO1;CHEK1;BLM;BRCA2;DNA2;RFC2;RAD51;RFC4;RFC5;XRCC2;HUS1;BRIP1;BRCA1;RPA3;RPA1;PALB2;ATR;RFC3	R-HSA-5693579	Homologous DNA Pairing and Strand Exchange
R-HSA-2565942 :: Regulation of PLK1 Activity at G2/M Transition	0.00112486259370613	0.00336141608798366	0.45505986738723	0.395004848729199	1.71739356716944	85	TUBG1;CCNB1;FBXW11;AURKA;PLK1;CUL1;CCNB2;CDK1;BORA;DYNLL1;ACTR1A;SSNA1;CKAP5;HAUS1;DCTN2;YWHAE;NEK2;YWHAG;MAPRE1;CEP131;CETN2;UBA52;PPP2R1A;CEP78;CSNK1E;CEP152;CEP164;PLK4;PPP1CB;RAB8A;HAUS8;HAUS5;TUBA4A	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition
R-HSA-983170 :: Antigen Presentation: Folding, assembly and peptide loading of class I MHC	0.00114600695961435	0.00341660018800915	0.45505986738723	0.551759181188573	1.90573122965069	30	CALR;CANX;BCAP31;PDIA3;SEC13;TAP2;TAPBP;HSPA5;TAP1;SEC24C;HLA-B;SEC24D;HLA-E;HLA-C;SEC24A;HLA-A;B2M;ERAP2;BECN1	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC
R-HSA-9678108 :: SARS-CoV-1 Infection	0.00117686706881948	0.00350042512777075	0.45505986738723	0.34137412688165	1.60295132496678	138	VCP;KPNA2;CTSL;CANX;PPIB;PYCARD;YWHAQ;SFN;IKBKE;PPIA;NMI;NFKB1;IRAK2;TRAF3;TRIM25;PSMC6;NPM1;PARP14;FKBP1A;PARP9;YWHAZ;RB1;YWHAE;IFIH1;PPIH;YWHAB;RUNX1;YWHAG;KPNB1;BCL2L1;UBA52;DDX5;NFKBIA;PARP8;PARP4;RELA;CHMP2B;ACE2;YWHAH;NLRP3;HNRNPA1;CASP1;RPS26;VHL;GSK3A;RIPK3;TBK1;CHMP6;BST2;BECN1;IRF3;FAU;RPS10;SFTPD;ST3GAL1;CHMP4B;CHMP2A;RPS28;GANAB	R-HSA-9678108	SARS-CoV-1 Infection
R-HSA-376176 :: Signaling by ROBO receptors	0.0011842719600176	0.00351425818833131	0.45505986738723	0.319313604582446	1.56203527671348	192	PSMC4;PSMD11;PSMD2;EIF4A3;PSMB5;PSMA7;PSMA3;CXCR4;PSMB3;PSMA4;PSMB6;PSMD1;PFN1;PSMB2;PSMB1;PSMA5;RPL26L1;PSMD6;RAC1;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;PSMD3;PSMD7;ADRM1;ENAH;PSMD14;PSMD8;PSMC5;CAP1;PSMD12;PSMB7;PRKAR2A;NCK2;PSMB4;ETF1;RPL17;ROBO1;RPL28;UBA52;PSMC2;RPL36AL;PABPC1;PSMA6;RPL22L1;MAGOH;RPL39L;PAK6;SRC;RHOA;NELL2;EIF4G1;CDC42;PAK1;NCBP2;PAK4;MYO9B;ZSWIM8;EVL;RBX1	R-HSA-376176	Signaling by ROBO receptors
R-HSA-9687139 :: Aberrant regulation of mitotic cell cycle due to RB1 defects	0.00118941532456529	0.00352133168015153	0.45505986738723	0.515964326324828	1.85582195769421	36	TFDP1;CCNE1;ANAPC7;E2F3;UBE2E1;UBE2S;UBE2C;UBE2D1;RB1;FZR1;SKP2;CCND3;CCNE2;ANAPC11;CDKN1A;ANAPC5;CCND2;E2F2;E2F1;CDC26;ANAPC1;CDC23	R-HSA-9687139	Aberrant regulation of mitotic cell cycle due to RB1 defects
R-HSA-390466 :: Chaperonin-mediated protein folding	0.001199159678045	0.00354196238237366	0.45505986738723	0.430147626237146	1.82297494503977	75	GNA15;CCNE1;TUBA1C;STAT3;TUBB6;CCT7;CCT5;CCT3;CCT6A;TCP1;SPHK1;FBXW5;GNB2;FBXO6;PFDN6;CCT8;TUBB2A;NOP56;GNB5;CCT2;WRAP53;ACTB;CCNE2;XRN2;HDAC3;VBP1;FBXW9;ARFGEF2;GNG5;TUBA4A;FBXO4;PFDN4;TUBA1B;PFDN2	R-HSA-390466	Chaperonin-mediated protein folding
R-HSA-9700206 :: Signaling by ALK in cancer	0.0012173678576718	0.00357917370135764	0.45505986738723	0.391565168156309	1.7215838341816	88	CCNB1;STAT3;HDAC1;FOXM1;TFG;SHC1;CUL1;MAPK3;BCL2A1;DNMT1;NPM1;JUNB;LMO7;ICOS;TPM3;RRBP1;STAT1;IL22;MAPK8;RB1;MCL1;MSN;STRN;CEBPB;GZMB;GRB2;UBA52;CDKN1A;IL10RA;CLTC;MYH9;PRF1;RBX1;TPM4;TYK2;PLCG1;JUN;ATIC	R-HSA-9700206	Signaling by ALK in cancer
